Set,Problem,Initial,Move,Feasibility,size,nImprove,nNeutral,nWorse,nnFrac
bccm,val9A,U_5R_best,relocate,infeasible,185,0,1,1073,1.00
bccm,val9A,U_5R_best,relocate,feasible,185,0,38,15454,1.00
bccm,val9A,U_5R_best,relocateBeforeDummy,infeasible,185,0,1,35,1.00
bccm,val9A,U_5R_best,relocateBeforeDummy,feasible,185,0,5,505,1.00
bccm,val9A,U_5R_best,crossAtDummy,infeasible,185,8,19,235,1.00
bccm,val9A,U_5R_best,crossAtDummy,feasible,185,0,1,10,1.00
bccm,val9A,U_5R_best,exchange,infeasible,185,0,0,132,1.00
bccm,val9A,U_5R_best,exchange,feasible,185,0,2,16254,1.00
bccm,val9A,U_5R_best,cross,infeasible,185,2,90,3583,1.00
bccm,val9A,U_5R_best,cross,feasible,185,0,9,413,1.00
bccm,val9B,IM_best,relocate,infeasible,185,0,8,3384,1.00
bccm,val9B,IM_best,relocate,feasible,185,1,35,13140,1.00
bccm,val9B,IM_best,relocateBeforeDummy,infeasible,185,0,0,148,1.00
bccm,val9B,IM_best,relocateBeforeDummy,feasible,185,2,0,578,1.00
bccm,val9B,IM_best,cross,infeasible,185,3,76,3584,1.00
bccm,val9B,IM_best,cross,feasible,185,0,10,425,1.00
bccm,val9B,IM_best,exchange,infeasible,185,0,0,968,1.00
bccm,val9B,IM_best,exchange,feasible,185,0,8,15416,1.00
bccm,val9B,IM_best,crossAtDummy,infeasible,185,3,19,326,1.00
bccm,val9B,IM_best,crossAtDummy,feasible,185,0,0,16,1.00
bccm,val9B,PS_5R_best,relocate,infeasible,185,0,14,8216,1.00
bccm,val9B,PS_5R_best,relocate,feasible,185,0,19,8319,1.00
bccm,val9B,PS_5R_best,relocateBeforeDummy,infeasible,185,2,6,338,1.00
bccm,val9B,PS_5R_best,relocateBeforeDummy,feasible,185,0,6,376,1.00
bccm,val9B,PS_5R_best,crossAtDummy,infeasible,185,1,36,308,1.00
bccm,val9B,PS_5R_best,crossAtDummy,feasible,185,0,1,18,1.00
bccm,val9B,PS_5R_best,exchange,infeasible,185,0,0,5148,1.00
bccm,val9B,PS_5R_best,exchange,feasible,185,0,1,11243,1.00
bccm,val9B,PS_5R_best,cross,infeasible,185,0,71,3631,1.00
bccm,val9B,PS_5R_best,cross,feasible,185,0,4,392,1.00
bccm,val9B,U_5R_best,relocate,infeasible,185,2,20,6192,1.00
bccm,val9B,U_5R_best,relocate,feasible,185,0,26,10328,1.00
bccm,val9B,U_5R_best,exchange,infeasible,185,2,4,3590,1.00
bccm,val9B,U_5R_best,exchange,feasible,185,0,4,12792,1.00
bccm,val9B,U_5R_best,relocateBeforeDummy,infeasible,185,0,5,277,1.00
bccm,val9B,U_5R_best,relocateBeforeDummy,feasible,185,0,4,442,1.00
bccm,val9B,U_5R_best,crossAtDummy,infeasible,185,5,26,314,1.00
bccm,val9B,U_5R_best,crossAtDummy,feasible,185,0,0,19,1.00
bccm,val9B,U_5R_best,cross,infeasible,185,4,72,3576,1.00
bccm,val9B,U_5R_best,cross,feasible,185,0,7,439,1.00
bccm,val9C,PS_5R_best,cross,infeasible,185,0,81,3549,1.00
bccm,val9C,PS_5R_best,cross,feasible,185,0,11,458,1.00
bccm,val9C,PS_5R_best,relocate,infeasible,185,8,17,9355,1.00
bccm,val9C,PS_5R_best,relocate,feasible,185,0,30,7160,1.00
bccm,val9C,PS_5R_best,relocateBeforeDummy,infeasible,185,6,13,495,1.00
bccm,val9C,PS_5R_best,relocateBeforeDummy,feasible,185,1,8,387,1.00
bccm,val9C,PS_5R_best,crossAtDummy,infeasible,185,5,54,374,1.00
bccm,val9C,PS_5R_best,crossAtDummy,feasible,185,0,3,19,1.00
bccm,val9C,PS_5R_best,exchange,infeasible,185,1,7,6084,1.00
bccm,val9C,PS_5R_best,exchange,feasible,185,0,10,10294,1.00
bccm,val9C,U_5R_best,cross,infeasible,185,5,101,3579,1.00
bccm,val9C,U_5R_best,cross,feasible,185,0,2,412,1.00
bccm,val9C,U_5R_best,relocate,infeasible,185,2,30,9280,1.00
bccm,val9C,U_5R_best,relocate,feasible,185,0,20,7238,1.00
bccm,val9C,U_5R_best,relocateBeforeDummy,infeasible,185,2,8,458,1.00
bccm,val9C,U_5R_best,relocateBeforeDummy,feasible,185,1,3,438,1.00
bccm,val9C,U_5R_best,crossAtDummy,infeasible,185,7,38,384,1.00
bccm,val9C,U_5R_best,crossAtDummy,feasible,185,0,2,24,1.00
bccm,val9C,U_5R_best,exchange,infeasible,185,2,3,8163,1.00
bccm,val9C,U_5R_best,exchange,feasible,185,0,4,8224,1.00
bccm,val9C,IM_best,relocate,infeasible,185,0,21,8131,1.00
bccm,val9C,IM_best,relocate,feasible,185,2,28,8388,1.00
bccm,val9C,IM_best,relocateBeforeDummy,infeasible,185,0,3,399,1.00
bccm,val9C,IM_best,relocateBeforeDummy,feasible,185,0,3,505,1.00
bccm,val9C,IM_best,crossAtDummy,infeasible,185,3,30,400,1.00
bccm,val9C,IM_best,crossAtDummy,feasible,185,0,0,22,1.00
bccm,val9C,IM_best,exchange,infeasible,185,0,3,5613,1.00
bccm,val9C,IM_best,exchange,feasible,185,0,9,10771,1.00
bccm,val9C,IM_best,cross,infeasible,185,3,89,3577,1.00
bccm,val9C,IM_best,cross,feasible,185,0,5,425,1.00
bccm,val9D,PS_5R_best,cross,infeasible,185,7,125,3535,1.00
bccm,val9D,PS_5R_best,cross,feasible,185,0,10,427,1.00
bccm,val9D,PS_5R_best,relocate,infeasible,185,17,54,12069,1.00
bccm,val9D,PS_5R_best,relocate,feasible,185,0,8,4432,1.00
bccm,val9D,PS_5R_best,relocateBeforeDummy,infeasible,185,12,39,1201,1.00
bccm,val9D,PS_5R_best,relocateBeforeDummy,feasible,185,1,13,554,1.00
bccm,val9D,PS_5R_best,crossAtDummy,infeasible,185,60,125,691,1.00
bccm,val9D,PS_5R_best,crossAtDummy,feasible,185,0,1,33,1.00
bccm,val9D,PS_5R_best,exchange,infeasible,185,2,16,8026,1.00
bccm,val9D,PS_5R_best,exchange,feasible,185,0,3,8369,1.00
bccm,val9D,IM_best,relocate,infeasible,185,6,52,11440,1.00
bccm,val9D,IM_best,relocate,feasible,185,1,26,5055,1.00
bccm,val9D,IM_best,relocateBeforeDummy,infeasible,185,5,20,1165,1.00
bccm,val9D,IM_best,relocateBeforeDummy,feasible,185,0,3,627,1.00
bccm,val9D,IM_best,crossAtDummy,infeasible,185,48,86,733,1.00
bccm,val9D,IM_best,crossAtDummy,feasible,185,0,1,42,1.00
bccm,val9D,IM_best,exchange,infeasible,185,0,7,9181,1.00
bccm,val9D,IM_best,exchange,feasible,185,2,9,7217,1.00
bccm,val9D,IM_best,cross,infeasible,185,11,140,3508,1.00
bccm,val9D,IM_best,cross,feasible,185,0,7,438,1.00
bccm,val9D,U_5R_best,relocate,infeasible,185,15,53,12182,1.00
bccm,val9D,U_5R_best,relocate,feasible,185,0,20,4310,1.00
bccm,val9D,U_5R_best,exchange,infeasible,185,6,13,8761,1.00
bccm,val9D,U_5R_best,exchange,feasible,185,0,4,7632,1.00
bccm,val9D,U_5R_best,relocateBeforeDummy,infeasible,185,9,30,1223,1.00
bccm,val9D,U_5R_best,relocateBeforeDummy,feasible,185,6,14,538,1.00
bccm,val9D,U_5R_best,crossAtDummy,infeasible,185,59,97,719,1.00
bccm,val9D,U_5R_best,crossAtDummy,feasible,185,0,3,32,1.00
bccm,val9D,U_5R_best,cross,infeasible,185,18,139,3491,1.00
bccm,val9D,U_5R_best,cross,feasible,185,0,5,451,1.00
bmcv,C01_IF,U_5R_best,relocate,infeasible,159,4,28,5488,1.00
bmcv,C01_IF,U_5R_best,relocate,feasible,159,0,46,6618,1.00
bmcv,C01_IF,U_5R_best,relocateBeforeDummy,infeasible,159,3,22,673,1.00
bmcv,C01_IF,U_5R_best,relocateBeforeDummy,feasible,159,1,17,688,1.00
bmcv,C01_IF,U_5R_best,crossAtDummy,infeasible,159,63,78,529,1.00
bmcv,C01_IF,U_5R_best,crossAtDummy,feasible,159,0,3,29,1.00
bmcv,C01_IF,U_5R_best,exchange,infeasible,159,0,8,4580,1.00
bmcv,C01_IF,U_5R_best,exchange,feasible,159,0,8,7448,1.00
bmcv,C01_IF,U_5R_best,cross,infeasible,159,9,113,2372,1.00
bmcv,C01_IF,U_5R_best,cross,feasible,159,0,9,508,1.00
bmcv,C01_IF,IM_best,cross,infeasible,159,19,91,2564,1.00
bmcv,C01_IF,IM_best,cross,feasible,159,0,3,334,1.00
bmcv,C01_IF,IM_best,relocate,infeasible,159,6,42,8624,1.00
bmcv,C01_IF,IM_best,relocate,feasible,159,0,18,3494,1.00
bmcv,C01_IF,IM_best,relocateBeforeDummy,infeasible,159,7,27,906,1.00
bmcv,C01_IF,IM_best,relocateBeforeDummy,feasible,159,0,5,459,1.00
bmcv,C01_IF,IM_best,crossAtDummy,infeasible,159,55,63,533,1.00
bmcv,C01_IF,IM_best,crossAtDummy,feasible,159,0,1,50,1.00
bmcv,C01_IF,IM_best,exchange,infeasible,159,7,13,7100,1.00
bmcv,C01_IF,IM_best,exchange,feasible,159,2,7,4915,1.00
bmcv,C01_IF,PS_5R_best,relocate,infeasible,159,6,31,6989,1.00
bmcv,C01_IF,PS_5R_best,relocate,feasible,159,0,24,5134,1.00
bmcv,C01_IF,PS_5R_best,relocateBeforeDummy,infeasible,159,4,40,760,1.00
bmcv,C01_IF,PS_5R_best,relocateBeforeDummy,feasible,159,0,19,581,1.00
bmcv,C01_IF,PS_5R_best,crossAtDummy,infeasible,159,63,95,477,1.00
bmcv,C01_IF,PS_5R_best,crossAtDummy,feasible,159,0,1,66,1.00
bmcv,C01_IF,PS_5R_best,exchange,infeasible,159,0,14,5742,1.00
bmcv,C01_IF,PS_5R_best,exchange,feasible,159,0,8,6280,1.00
bmcv,C01_IF,PS_5R_best,cross,infeasible,159,7,96,2531,1.00
bmcv,C01_IF,PS_5R_best,cross,feasible,159,0,7,370,1.00
bmcv,C02_IF,PS_5R_best,cross,infeasible,107,1,53,1210,1.00
bmcv,C02_IF,PS_5R_best,cross,feasible,107,0,4,64,1.00
bmcv,C02_IF,PS_5R_best,relocate,infeasible,107,26,25,4039,1.00
bmcv,C02_IF,PS_5R_best,relocate,feasible,107,0,12,1318,1.00
bmcv,C02_IF,PS_5R_best,relocateBeforeDummy,infeasible,107,5,21,508,1.00
bmcv,C02_IF,PS_5R_best,relocateBeforeDummy,feasible,107,0,8,186,1.00
bmcv,C02_IF,PS_5R_best,crossAtDummy,infeasible,107,25,61,269,1.00
bmcv,C02_IF,PS_5R_best,crossAtDummy,feasible,107,0,1,8,1.00
bmcv,C02_IF,PS_5R_best,exchange,infeasible,107,0,3,3729,1.00
bmcv,C02_IF,PS_5R_best,exchange,feasible,107,2,13,1581,1.00
bmcv,C02_IF,IM_best,relocate,infeasible,107,2,25,2689,1.00
bmcv,C02_IF,IM_best,relocate,feasible,107,0,16,2690,1.00
bmcv,C02_IF,IM_best,relocateBeforeDummy,infeasible,107,3,10,351,1.00
bmcv,C02_IF,IM_best,relocateBeforeDummy,feasible,107,0,4,464,1.00
bmcv,C02_IF,IM_best,crossAtDummy,infeasible,107,28,54,280,1.00
bmcv,C02_IF,IM_best,crossAtDummy,feasible,107,0,2,52,1.00
bmcv,C02_IF,IM_best,exchange,infeasible,107,4,1,2415,1.00
bmcv,C02_IF,IM_best,exchange,feasible,107,0,6,2906,1.00
bmcv,C02_IF,IM_best,cross,infeasible,107,8,57,979,1.00
bmcv,C02_IF,IM_best,cross,feasible,107,0,2,287,1.00
bmcv,C02_IF,U_5R_best,relocate,infeasible,107,3,11,2304,1.00
bmcv,C02_IF,U_5R_best,relocate,feasible,107,0,34,3070,1.00
bmcv,C02_IF,U_5R_best,relocateBeforeDummy,infeasible,107,0,10,312,1.00
bmcv,C02_IF,U_5R_best,relocateBeforeDummy,feasible,107,2,19,489,1.00
bmcv,C02_IF,U_5R_best,crossAtDummy,infeasible,107,42,50,271,1.00
bmcv,C02_IF,U_5R_best,crossAtDummy,feasible,107,0,5,48,1.00
bmcv,C02_IF,U_5R_best,exchange,infeasible,107,0,5,1879,1.00
bmcv,C02_IF,U_5R_best,exchange,feasible,107,0,6,3442,1.00
bmcv,C02_IF,U_5R_best,cross,infeasible,107,2,64,961,1.00
bmcv,C02_IF,U_5R_best,cross,feasible,107,0,5,301,1.00
bmcv,C03_IF,U_5R_best,relocate,infeasible,103,6,23,2663,1.00
bmcv,C03_IF,U_5R_best,relocate,feasible,103,0,18,2300,1.00
bmcv,C03_IF,U_5R_best,relocateBeforeDummy,infeasible,103,4,32,300,1.00
bmcv,C03_IF,U_5R_best,relocateBeforeDummy,feasible,103,0,2,262,1.00
bmcv,C03_IF,U_5R_best,crossAtDummy,infeasible,103,31,40,200,1.00
bmcv,C03_IF,U_5R_best,crossAtDummy,feasible,103,0,2,27,1.00
bmcv,C03_IF,U_5R_best,exchange,infeasible,103,0,2,2490,1.00
bmcv,C03_IF,U_5R_best,exchange,feasible,103,0,5,2423,1.00
bmcv,C03_IF,U_5R_best,cross,infeasible,103,4,53,1023,1.00
bmcv,C03_IF,U_5R_best,cross,feasible,103,0,3,147,1.00
bmcv,C03_IF,PS_5R_best,relocate,infeasible,103,10,10,2150,1.00
bmcv,C03_IF,PS_5R_best,relocate,feasible,103,0,18,2822,1.00
bmcv,C03_IF,PS_5R_best,relocateBeforeDummy,infeasible,103,3,16,245,1.00
bmcv,C03_IF,PS_5R_best,relocateBeforeDummy,feasible,103,0,20,316,1.00
bmcv,C03_IF,PS_5R_best,cross,infeasible,103,2,39,1019,1.00
bmcv,C03_IF,PS_5R_best,cross,feasible,103,0,10,160,1.00
bmcv,C03_IF,PS_5R_best,exchange,infeasible,103,4,4,2064,1.00
bmcv,C03_IF,PS_5R_best,exchange,feasible,103,0,7,2841,1.00
bmcv,C03_IF,PS_5R_best,crossAtDummy,infeasible,103,32,48,193,1.00
bmcv,C03_IF,PS_5R_best,crossAtDummy,feasible,103,0,3,24,1.00
bmcv,C03_IF,IM_best,relocate,infeasible,103,1,19,2666,1.00
bmcv,C03_IF,IM_best,relocate,feasible,103,1,18,2305,1.00
bmcv,C03_IF,IM_best,exchange,infeasible,103,2,2,2624,1.00
bmcv,C03_IF,IM_best,exchange,feasible,103,0,1,2291,1.00
bmcv,C03_IF,IM_best,relocateBeforeDummy,infeasible,103,1,11,286,1.00
bmcv,C03_IF,IM_best,relocateBeforeDummy,feasible,103,0,6,296,1.00
bmcv,C03_IF,IM_best,crossAtDummy,infeasible,103,33,29,193,1.00
bmcv,C03_IF,IM_best,crossAtDummy,feasible,103,0,2,43,1.00
bmcv,C03_IF,IM_best,cross,infeasible,103,6,52,1027,1.00
bmcv,C03_IF,IM_best,cross,feasible,103,0,4,141,1.00
bmcv,C04_IF,U_5R_best,relocate,infeasible,145,3,31,5296,1.00
bmcv,C04_IF,U_5R_best,relocate,feasible,145,0,24,4742,1.00
bmcv,C04_IF,U_5R_best,relocateBeforeDummy,infeasible,145,2,24,520,1.00
bmcv,C04_IF,U_5R_best,relocateBeforeDummy,feasible,145,0,18,572,1.00
bmcv,C04_IF,U_5R_best,crossAtDummy,infeasible,145,51,67,420,1.00
bmcv,C04_IF,U_5R_best,crossAtDummy,feasible,145,0,1,29,1.00
bmcv,C04_IF,U_5R_best,exchange,infeasible,145,2,1,4637,1.00
bmcv,C04_IF,U_5R_best,exchange,feasible,145,0,7,5321,1.00
bmcv,C04_IF,U_5R_best,cross,infeasible,145,6,86,1986,1.00
bmcv,C04_IF,U_5R_best,cross,feasible,145,0,10,404,1.00
bmcv,C04_IF,PS_5R_best,relocate,infeasible,145,5,30,7111,1.00
bmcv,C04_IF,PS_5R_best,relocate,feasible,145,0,16,2934,1.00
bmcv,C04_IF,PS_5R_best,relocateBeforeDummy,infeasible,145,5,30,657,1.00
bmcv,C04_IF,PS_5R_best,relocateBeforeDummy,feasible,145,1,23,420,1.00
bmcv,C04_IF,PS_5R_best,crossAtDummy,infeasible,145,54,75,388,1.00
bmcv,C04_IF,PS_5R_best,crossAtDummy,feasible,145,0,5,46,1.00
bmcv,C04_IF,PS_5R_best,exchange,infeasible,145,5,9,6578,1.00
bmcv,C04_IF,PS_5R_best,exchange,feasible,145,0,4,3372,1.00
bmcv,C04_IF,PS_5R_best,cross,infeasible,145,5,82,2154,1.00
bmcv,C04_IF,PS_5R_best,cross,feasible,145,0,10,241,1.00
bmcv,C04_IF,IM_best,relocate,infeasible,145,6,32,6708,1.00
bmcv,C04_IF,IM_best,relocate,feasible,145,0,28,3322,1.00
bmcv,C04_IF,IM_best,exchange,infeasible,145,2,8,6310,1.00
bmcv,C04_IF,IM_best,exchange,feasible,145,1,7,3640,1.00
bmcv,C04_IF,IM_best,relocateBeforeDummy,infeasible,145,2,19,665,1.00
bmcv,C04_IF,IM_best,relocateBeforeDummy,feasible,145,0,2,448,1.00
bmcv,C04_IF,IM_best,crossAtDummy,infeasible,145,30,55,431,1.00
bmcv,C04_IF,IM_best,crossAtDummy,feasible,145,0,1,51,1.00
bmcv,C04_IF,IM_best,cross,infeasible,145,12,81,2193,1.00
bmcv,C04_IF,IM_best,cross,feasible,145,0,4,202,1.00
bmcv,C05_IF,U_5R_best,relocate,infeasible,131,16,54,6492,1.00
bmcv,C05_IF,U_5R_best,relocate,feasible,131,0,13,1635,1.00
bmcv,C05_IF,U_5R_best,relocateBeforeDummy,infeasible,131,7,45,968,1.00
bmcv,C05_IF,U_5R_best,relocateBeforeDummy,feasible,131,1,10,249,1.00
bmcv,C05_IF,U_5R_best,crossAtDummy,infeasible,131,68,85,483,1.00
bmcv,C05_IF,U_5R_best,crossAtDummy,feasible,131,0,0,4,1.00
bmcv,C05_IF,U_5R_best,exchange,infeasible,131,4,9,5343,1.00
bmcv,C05_IF,U_5R_best,exchange,feasible,131,0,5,2739,1.00
bmcv,C05_IF,U_5R_best,cross,infeasible,131,15,101,1778,1.00
bmcv,C05_IF,U_5R_best,cross,feasible,131,0,3,128,1.00
bmcv,C05_IF,PS_5R_best,relocate,infeasible,131,9,56,6557,1.00
bmcv,C05_IF,PS_5R_best,relocate,feasible,131,0,11,1577,1.00
bmcv,C05_IF,PS_5R_best,relocateBeforeDummy,infeasible,131,14,38,982,1.00
bmcv,C05_IF,PS_5R_best,relocateBeforeDummy,feasible,131,1,17,228,1.00
bmcv,C05_IF,PS_5R_best,crossAtDummy,infeasible,131,81,85,466,1.00
bmcv,C05_IF,PS_5R_best,crossAtDummy,feasible,131,0,1,7,1.00
bmcv,C05_IF,PS_5R_best,exchange,infeasible,131,0,18,5202,1.00
bmcv,C05_IF,PS_5R_best,exchange,feasible,131,0,13,2867,1.00
bmcv,C05_IF,PS_5R_best,cross,infeasible,131,5,103,1786,1.00
bmcv,C05_IF,PS_5R_best,cross,feasible,131,0,6,125,1.00
bmcv,C05_IF,IM_best,cross,infeasible,131,3,96,1681,1.00
bmcv,C05_IF,IM_best,cross,feasible,131,0,5,241,1.00
bmcv,C05_IF,IM_best,relocate,infeasible,131,26,22,5602,1.00
bmcv,C05_IF,IM_best,relocate,feasible,131,0,19,2543,1.00
bmcv,C05_IF,IM_best,relocateBeforeDummy,infeasible,131,14,25,835,1.00
bmcv,C05_IF,IM_best,relocateBeforeDummy,feasible,131,0,10,524,1.00
bmcv,C05_IF,IM_best,crossAtDummy,infeasible,131,76,73,483,1.00
bmcv,C05_IF,IM_best,crossAtDummy,feasible,131,0,4,68,1.00
bmcv,C05_IF,IM_best,exchange,infeasible,131,9,7,4268,1.00
bmcv,C05_IF,IM_best,exchange,feasible,131,0,2,3818,1.00
bmcv,C06_IF,IM_best,cross,infeasible,103,0,43,1085,1.00
bmcv,C06_IF,IM_best,cross,feasible,103,0,3,99,1.00
bmcv,C06_IF,IM_best,relocateBeforeDummy,infeasible,103,1,11,334,1.00
bmcv,C06_IF,IM_best,relocateBeforeDummy,feasible,103,0,2,252,1.00
bmcv,C06_IF,IM_best,relocate,infeasible,103,0,19,3397,1.00
bmcv,C06_IF,IM_best,relocate,feasible,103,0,8,1586,1.00
bmcv,C06_IF,IM_best,crossAtDummy,infeasible,103,14,37,230,1.00
bmcv,C06_IF,IM_best,crossAtDummy,feasible,103,0,0,19,1.00
bmcv,C06_IF,IM_best,exchange,infeasible,103,0,6,3066,1.00
bmcv,C06_IF,IM_best,exchange,feasible,103,0,3,1845,1.00
bmcv,C06_IF,PS_5R_best,relocate,infeasible,103,4,10,2232,1.00
bmcv,C06_IF,PS_5R_best,relocate,feasible,103,0,25,2739,1.00
bmcv,C06_IF,PS_5R_best,relocateBeforeDummy,infeasible,103,0,13,269,1.00
bmcv,C06_IF,PS_5R_best,relocateBeforeDummy,feasible,103,0,9,309,1.00
bmcv,C06_IF,PS_5R_best,crossAtDummy,infeasible,103,20,33,219,1.00
bmcv,C06_IF,PS_5R_best,crossAtDummy,feasible,103,0,3,25,1.00
bmcv,C06_IF,PS_5R_best,exchange,infeasible,103,0,3,1621,1.00
bmcv,C06_IF,PS_5R_best,exchange,feasible,103,0,18,3278,1.00
bmcv,C06_IF,PS_5R_best,cross,infeasible,103,2,41,983,1.00
bmcv,C06_IF,PS_5R_best,cross,feasible,103,0,9,195,1.00
bmcv,C06_IF,U_5R_best,relocate,infeasible,103,6,37,2749,1.00
bmcv,C06_IF,U_5R_best,relocate,feasible,103,0,17,2201,1.00
bmcv,C06_IF,U_5R_best,relocateBeforeDummy,infeasible,103,6,19,305,1.00
bmcv,C06_IF,U_5R_best,relocateBeforeDummy,feasible,103,1,12,257,1.00
bmcv,C06_IF,U_5R_best,crossAtDummy,infeasible,103,23,45,214,1.00
bmcv,C06_IF,U_5R_best,crossAtDummy,feasible,103,0,2,16,1.00
bmcv,C06_IF,U_5R_best,exchange,infeasible,103,0,3,2021,1.00
bmcv,C06_IF,U_5R_best,exchange,feasible,103,0,10,2886,1.00
bmcv,C06_IF,U_5R_best,cross,infeasible,103,2,46,979,1.00
bmcv,C06_IF,U_5R_best,cross,feasible,103,0,4,199,1.00
bmcv,C07_IF,PS_5R_best,relocate,infeasible,105,7,35,3598,1.00
bmcv,C07_IF,PS_5R_best,relocate,feasible,105,0,13,1563,1.00
bmcv,C07_IF,PS_5R_best,relocateBeforeDummy,infeasible,105,4,22,522,1.00
bmcv,C07_IF,PS_5R_best,relocateBeforeDummy,feasible,105,1,25,242,1.00
bmcv,C07_IF,PS_5R_best,crossAtDummy,infeasible,105,42,72,277,1.00
bmcv,C07_IF,PS_5R_best,crossAtDummy,feasible,105,0,0,17,1.00
bmcv,C07_IF,PS_5R_best,exchange,infeasible,105,3,19,3442,1.00
bmcv,C07_IF,PS_5R_best,exchange,feasible,105,2,11,1651,1.00
bmcv,C07_IF,PS_5R_best,cross,infeasible,105,4,66,1103,1.00
bmcv,C07_IF,PS_5R_best,cross,feasible,105,0,6,103,1.00
bmcv,C07_IF,IM_best,relocate,infeasible,105,10,27,3801,1.00
bmcv,C07_IF,IM_best,relocate,feasible,105,1,17,1360,1.00
bmcv,C07_IF,IM_best,exchange,infeasible,105,13,7,3516,1.00
bmcv,C07_IF,IM_best,exchange,feasible,105,0,3,1589,1.00
bmcv,C07_IF,IM_best,relocateBeforeDummy,infeasible,105,2,14,566,1.00
bmcv,C07_IF,IM_best,relocateBeforeDummy,feasible,105,0,3,231,1.00
bmcv,C07_IF,IM_best,crossAtDummy,infeasible,105,37,41,312,1.00
bmcv,C07_IF,IM_best,crossAtDummy,feasible,105,0,3,15,1.00
bmcv,C07_IF,IM_best,cross,infeasible,105,10,66,1113,1.00
bmcv,C07_IF,IM_best,cross,feasible,105,0,3,90,1.00
bmcv,C07_IF,U_5R_best,relocate,infeasible,105,17,30,3775,1.00
bmcv,C07_IF,U_5R_best,relocate,feasible,105,0,13,1381,1.00
bmcv,C07_IF,U_5R_best,relocateBeforeDummy,infeasible,105,6,20,546,1.00
bmcv,C07_IF,U_5R_best,relocateBeforeDummy,feasible,105,0,11,233,1.00
bmcv,C07_IF,U_5R_best,crossAtDummy,infeasible,105,51,58,289,1.00
bmcv,C07_IF,U_5R_best,crossAtDummy,feasible,105,0,0,10,1.00
bmcv,C07_IF,U_5R_best,exchange,infeasible,105,0,8,3508,1.00
bmcv,C07_IF,U_5R_best,exchange,feasible,105,0,12,1600,1.00
bmcv,C07_IF,U_5R_best,cross,infeasible,105,8,72,1098,1.00
bmcv,C07_IF,U_5R_best,cross,feasible,105,0,5,99,1.00
bmcv,C08_IF,PS_5R_best,relocate,infeasible,127,8,48,6424,1.00
bmcv,C08_IF,PS_5R_best,relocate,feasible,127,0,6,1216,1.00
bmcv,C08_IF,PS_5R_best,relocateBeforeDummy,infeasible,127,5,34,785,1.00
bmcv,C08_IF,PS_5R_best,relocateBeforeDummy,feasible,127,0,10,158,1.00
bmcv,C08_IF,PS_5R_best,crossAtDummy,infeasible,127,52,64,379,1.00
bmcv,C08_IF,PS_5R_best,crossAtDummy,feasible,127,0,0,1,1.00
bmcv,C08_IF,PS_5R_best,exchange,infeasible,127,12,11,5521,1.00
bmcv,C08_IF,PS_5R_best,exchange,feasible,127,0,9,2039,1.00
bmcv,C08_IF,PS_5R_best,cross,infeasible,127,9,70,1756,1.00
bmcv,C08_IF,PS_5R_best,cross,feasible,127,0,7,56,1.00
bmcv,C08_IF,U_5R_best,relocate,infeasible,127,4,11,3275,1.00
bmcv,C08_IF,U_5R_best,relocate,feasible,127,0,32,4382,1.00
bmcv,C08_IF,U_5R_best,relocateBeforeDummy,infeasible,127,2,16,444,1.00
bmcv,C08_IF,U_5R_best,relocateBeforeDummy,feasible,127,0,20,634,1.00
bmcv,C08_IF,U_5R_best,crossAtDummy,infeasible,127,51,74,403,1.00
bmcv,C08_IF,U_5R_best,crossAtDummy,feasible,127,0,2,28,1.00
bmcv,C08_IF,U_5R_best,exchange,infeasible,127,2,0,2618,1.00
bmcv,C08_IF,U_5R_best,exchange,feasible,127,0,2,4974,1.00
bmcv,C08_IF,U_5R_best,cross,infeasible,127,12,67,1377,1.00
bmcv,C08_IF,U_5R_best,cross,feasible,127,0,17,426,1.00
bmcv,C08_IF,IM_best,relocate,infeasible,127,38,58,6242,1.00
bmcv,C08_IF,IM_best,relocate,feasible,127,0,15,1349,1.00
bmcv,C08_IF,IM_best,relocateBeforeDummy,infeasible,127,5,26,781,1.00
bmcv,C08_IF,IM_best,relocateBeforeDummy,feasible,127,0,3,177,1.00
bmcv,C08_IF,IM_best,crossAtDummy,infeasible,127,39,54,397,1.00
bmcv,C08_IF,IM_best,crossAtDummy,feasible,127,0,0,6,1.00
bmcv,C08_IF,IM_best,exchange,infeasible,127,9,19,5560,1.00
bmcv,C08_IF,IM_best,exchange,feasible,127,0,8,1996,1.00
bmcv,C08_IF,IM_best,cross,infeasible,127,22,81,1733,1.00
bmcv,C08_IF,IM_best,cross,feasible,127,0,2,60,1.00
bmcv,C09_IF,PS_5R_best,cross,infeasible,195,5,128,4089,1.00
bmcv,C09_IF,PS_5R_best,cross,feasible,195,0,10,339,1.00
bmcv,C09_IF,PS_5R_best,relocate,infeasible,195,8,46,13158,1.00
bmcv,C09_IF,PS_5R_best,relocate,feasible,195,0,25,5217,1.00
bmcv,C09_IF,PS_5R_best,relocateBeforeDummy,infeasible,195,13,50,1497,1.00
bmcv,C09_IF,PS_5R_best,relocateBeforeDummy,feasible,195,1,21,722,1.00
bmcv,C09_IF,PS_5R_best,crossAtDummy,infeasible,195,91,143,860,1.00
bmcv,C09_IF,PS_5R_best,crossAtDummy,feasible,195,0,0,58,1.00
bmcv,C09_IF,PS_5R_best,exchange,infeasible,195,9,13,12278,1.00
bmcv,C09_IF,PS_5R_best,exchange,feasible,195,0,13,5971,1.00
